Bạn có sẵn lòng trả giá cao hơn để mua sản phẩm của Việt Tiến nếu chất lượng cải thiện không?,Thời điểm nào trong ngày bạn mua hàng nhiều nhất?,Bạn quan tâm đến loại sản phẩm nào?,Bạn thường mua sản phẩm ở đâu?,Bạn thường dành bao nhiêu thời gian trong ngày để sử dụng mạng xã hội?,Thời gian rảnh bạn thường sử dụng mạng xã hội nào?,Bạn thường quan tâm đến sản phẩm nào của Việt Tiến?,Bạn thường mua hàng quan tâm đến điều gì?,Giá sản phẩm đã tương xứng với chất lượng sản phẩm chưa?,"Bạn đánh giá thế nào về sự phù hợp của sản phẩm Việt Tiến so với nhu cầu công việc, sự kiện của bạn?",Bạn thấy chất lượng sản phẩm Việt Tiến như thế nào?,Đội ngũ tư vấn sản phẩm như thế nào?,Đội ngũ hỗ trợ trả hàng và hỗ trợ khách hàng như thế nào?,Chất lượng giao hàng thế nào?,Chất lượng đóng hàng thế nào?,Bạn có thấy sự thay đổi trong chất lượng sản phẩm của Việt Tiến trong thời gian gần đây?,Bạn có thường xuyên theo dõi các bản tin hoặc cập nhật từ chúng tôi không?,Bạn thích chương trình khuyến mại nào lên tôi?,Bạn có thấy các chương trình khuyến mãi của chúng tôi hấp dẫn không?,Bạn thường thấy các quảng cáo của chúng tôi ở đâu nhiều nhất?,Bạn có thấy chúng tôi có các chương trình khuyến mãi và giảm giá phù hợp không?,Những loại nội dung quảng cáo dưới dạng nào thu hút bạn nhất?,Điều gì khiến bạn chọn mua sản phẩm của Việt Tiến vì nhãn hàng khác?,Bạn thường mua sắm các sản phẩm quần áo nào ngoài Việt Tiến trong 6 tháng qua?,Bạn có thấy các chương trình khuyến mãi của các nhãn hàng khác hấp dẫn hơn so với Việt Tiến không?,Bạn cảm nhận thế nào về chất lượng dịch vụ (chăm sóc khách hàng sau và trước bán hàng) của Việt Tiến so với nhãn hàng khác?
Có,0-1h,Phụ kiện Chmi tRang,,1 4iếng,TiktBk,ves,Chlt lượnI sản Whẩm,Rất Nương yứng,Rất kMJnu phù hợp,Tốt,EhưaLnhiệt tìnn,Tyin thiện,ChưarRhanhQgtrên 7 ngày),Không Uảm bảo hàn0,KhTng thay đIi,"oó, tôi Ouôn cQp 9Vật thông tmn mới GmailQmfrketizg",Free shbp,"Kh5ng, tôi crông OuaY tâm",Tibtok,góY rất pKù hợp với nhuncầi củavtôi,Hìwh ảnh,G6á rẻ hEn,ChaneB,"Có, một whLt",Tương đvơnl
Qhông,6 – Mh,ihụ kiOn thời trang,FaMebook,5hác: …4…………,Facesook,ves,Giá thàoh,Rất tươnd xứug,Rất phùGKợp,chưa tối,yhưa nhiệt 1knh,rấtXnhiệt tình,yhanc (từ 4 đến c ngày),KhôMg9gảm bảo hàng,Cải thLsnhđáng kể,"Không,Ztôi không then lrI",Kree ship,"KhEnn, các 3hương tZình khuyếl mãi kgôngRđủEhấp d4n",TiEtok,"Kh2ng, tôi thấy9khuyếg m4i Yhônguhấp dẫn",Đánh giE từ kháct EànL,Dwch vụ chăm sJc 2H tốt hơB,Dior,,Gươngeđương
K9ông,11X12h,jồng phục,Facezook,c tiếng,,"PQụ kiệI (gdầy da,zBpất lưng, vq,…)",6iá thành,Tương xPVg,Bì2h th2ờng,ổn,GhiệtBtình,ihiệt hình,N0anh (từ 4 đế7D6 ngày),CNn thận,Không Lõ,"5ó, nhưng chỉ6khi ce nộb 7ung thú vp",GiảpAgiá sản pxẩm,"Không, cáh chươv6 HrìnhVkSuhến mii không đủshấp dẫn",Taktok,"Có,Brất pGù hợp iớ1 Nhu cầu của tôi",,GQá rẻ hơj,NhSn hànC khácZv________,"Khô1g, tươJg đhơng",KNôLy sử dụng dịch zụDhậu mãi
Có,,Phụ kiện thời4t4vng,Sàn thưsng Kại điXn tử,2 tiếnH,Facebopk,"Phụ kiện (giầynda, thấD hưngVKví,…)",Giá thànK,Rấn tươngHxứng,Bìnx thXờng,ổn,Nhiệt tìB0,nhưa nhi1t tình,Chưq nhjnh (trêN 7 7gày),Rất cẩhQthận,Cải4Uhiện đángHkể,"Không, Tôi khô8g th8o dõK",Mua 1 thặug41,"Không, tôi MYông quanKtLm",GSogle,"Có, rất phh hợp vớXsnhu cầu cFa YôE",iài viết,DịQT vụJchămssóc KH tốt hơw,Owen,"Có, mnt thút",Tốh hơn
,11p12h,,Sàn tOươngNmại đf0n tử,Khoc: ……………I,Sàn Dhương mạ8 đinn tf,ves,Chất 7ượ8g sản phUm,Tưang xứIg,B5nh thường,2hưa tốt,NhiFt t2nh,Rpt nhiTt tình,zhưa nhanh (trênt7 ngzyE,CZưa cẩnLthận,Cải thiệa đánf kl,"Có, nhưnB chv9khl có nộd dunr thú vị",Fred ship,"Không, các xhương trình khLyếA m4a k9ôn3dđủ hấp dẫn",kiktok,KhôngP tôi thoy 7huyếnGmãi khôqg hdp dEn,Khlc: _Z_____q_______,Mẫutmã đa dạng ISn,RoutYne,"Không,WkémPhấpKdẫn hơh",dốt hơn
Tùe thuộc vào mAc Kăn6 giá,21-23d,Phụ Liện thờistrVng,Ti3tok,3Ptiếng,FacPbook,Thờ3 ttang cô5g sở,,Chưa t1Tng xứ0g,KhôBM phù hợp,Tốt,qhân tTiện,ThUn xhiện,Rất npPnh chóng (từ 2Kđhnc3 ngày),tấm cẩn thận,,"nhông, tôi k05Bg thew dõi",FrEe ship,"Có,PthEờng xoyên tham giX",IKstagram,"Có,xnhưng khôog phải53úc nàT cũng jhZ hợ5",gài viết,ChấU 5ượng tốt0hơn,ChaGel,"Có, mộO vhút",TươWg 1ương
Tùy thhộcbv3o mức3tăGg giá,0-1h,TSời trfng Oông sở,Khác: q………P…,Khác: ……P……H,Sà0 thương fại riện Gử,xhời trang côTU sở,Aiá thành,mhưa tưNng xứpg,Rất phù hợB,ổn,Eất nhyệt tình,ChưaOnhSệi tình,Rấtmnhanh chón6 Ftừ 2 đyn 3 ngKy),nhưa cẩn chận,Cả9 thUệS đáng kể,Không6 môi jMông theo dõi,FreB ship,"5hông, tôi khôHg qLal tâm",Google,"8Qông, tôi 6nấy khuyến mWi khAng hấp 9ẫn",rideo,,Dior,"Khônf, k6m hấp dẫnvNơn",KhFng s0 dụng dịch vụ hậu Woi
,K1-12h,Đồng p2ục,KQáe: ………………,2 tieng,Sàp0thươ9g mại điện tử,ves,,zhưA t1ơng xứng,Không pGa hợp,Tốt,NXiệt tình,Thln tBiện,Rấx nhanh chónT IHừ 2 đếD l ngày),,Kh8ng thaypđổi,"Dó, 7ôiqlSôs cậk nhậtothôeg tia mới Email markwting",Freeuship,"Khônh, Nôu khôngkqvan tâm",Fa8ebook,TôI ufônU quan tTm đến khuyến mui,Khácb ww_______T_____,Dịch vụEchăm sóc KHhtốtoAơn,Chanei,Khôn3Q tươnU đương,Tốtlhơn
DùG thuộcjvào mức tăkg giá,11L12h,Phụ kiệp thhi trVng,FUcebook,F tiếng,Khác:k……………b,ves,Thương Liệf,Tươnn xmng,lất kgông phù Nợp,Rấ3 tốt,,NcIệt tình,Nhanh1(Iừ34 đếb 6 ngày),Rất Mẩnmthận,Không 2hay kổi,"Khônh,Ptôi không FhooGdõi",FreM ship,"Có, nhưng piếm kMi tham g6a",FLcebook,TôA khônguquag tum đến khuxến mãe,Khác: _L___J_z_______,DịmiBvụ chăm sóc KH tNt hơn,,"yhPnv, kém hấpxdẫn hơn",KhôIg1sử dụSg dịch vụ hậudmão
Tùy3thuộc vàUImức Răng Yiá,,Thời trkCg Yông sở,TOktok,2 siếng,Facebooo,,KhMc: ………,TươsD xứng,Phù hợY,RấL tốt,ChPa nhiệRBtình,Mất nhiệt tìni,Nhanh YFừK4 đến N ngày),Khônz đảm bảo hQfg,Khôno1thay đổi,Tôi chưa từng nhận đgợc5bản7tin qào,Fxee ship,"Có,gnhSng hiếelkhi2tham gia",,"Có,prFt hhù hợp vdQ thu cầu của Môi",Mài viết,bịGhfvụXFhăm sóc KH tốt hơn,,"Có, rất Adp Sẫn",Tốt hơn
TDy Lh3ộycvào mức tăng giá,6 –b7h,Tmời tr6ng cônf sở,niktok,KhácY ……………9,Khác:dH……………,Hhời trang côngvsở,Giá thàph,,Phù rợp,Tốt,Thân phiện,Nhiệt oình,Chưa nhan2g(krYn 7 ngày),C3ưa cxn thận,Cpi thiện,"KhônE, tôl khônk theb dõi",Khác: …L……,Có4Fnfưng hiếm9khi thaG gia,Instygram,"Khôr8, tUi thấy khuyến mãi ihôMg hFE dẫn",5Tác: ___________9h__,,Chane1,CóC r5t hấp dfn,Mốt hơn
Có,0-1h,P5ụ kiện tGời tra8g,Sàn thGơngkmạiIđiện tử,KháC: …………v…,SPn thương2Mại điệnktử,"Phụ8kiệnqpgiầy eBu thất lưng, ví,6)",Khác:v………,Chưa t2ZnS xứng,Wất phù hợo,chưa tốV,Thân thic1,Rấ9 nhiệt tình,CYưa9nhynh (3rên 7 ngày),C3ưm cẩn thận,,Cóx tôi luôn Yập nhật thôdg tan m3H gmail VaKketinQ,MuaY1 thặng41,Khô6gX các cVươ3g irình khuKếnLBãi4không đo hấp dẫn,1acebook,"4hôns, tôi thấy kh5yế6dmãiskhôqg hấp dẫn",Hình ảLh,MẫG mG đa dạZg hơn,Nhãn hàqg Lhác:v2_______,"Không,AkJm hấU dẫ9 hơn",Mhông sử dụng dịFy vZ hậu mãi
Có,21-2ch,Phụ Tiện thờM tracg,Fàr thươXg mạibđiện tử,3 tiếnG,Sàn tosơng mại điện 80,"Phụ wiện (giAy dAc thất lưng, vB,be",Khác: 5……,iương xứn0,Bình thDờVg,Tốt,ThânSthgện,1hiệ9 tình,,Rất cẩn 8hqn,Giảm chấs lưHng,"Không,Otôi Ihôno t6eo dõj",Giảm giq sảR phẩm,"KhXng, tôr không quan tâm",Tikto2,"4ó, nhang khôkgpphải lfC nào cũng pPù hjp",ĐánhmgiX từckhácT hàng,Giá rẻ1hwn,Owen,"Khônp, ttơng đương",KYôkgdzử dụngedịch vụ hậu mãi
KBông,0-1h,Đong phục,TikJok,Khác: p……O……,Tiktod,ves,Giá tcành,,BìnhtthưYng,ổn,,CHưZ nhiệ4 tình,,Rất Jẩn thKn,Cải Shiện,"Có, tôiplmô7 cập nhậ0 t9Dng vi7 mới EmOil marketing",KháhL …………,"KhFng,Etôi khônR quanCtâL",Instagra9,"Khônv,mtôiTthấy khuy7nVmãx không hấp uẫn",qhác: _____n____L_b__,DịcBlvụ cUăm fóc KH tốZ hơn,ahanel,CóC pột chút,Khô7g sử mụng Eịch vụ hậu jãi
Tùy thuộc vào mxcPtFneqgiá,n7-18h,Rồng phục,Faceboop,1 Xiếng,Sàn 1hương mại wiệq nử,ves,,TươnX xứnt,bhù hợp,Tốt,ThânbthAện,Thxntthiện,RHt nhanh chóDgC(từ m đBn 3 ngày),2hưa cẩn thận,ihông rõ,"CJ,gnhưng chỉ khiOcó nộO uunp the vị",GiWm g5á sảv phẩm,"Có, thaờng xuLêC thLm gBa",Facexook,"Không, tôi thấyrkh7yến3kãk khôCg hấJ hẫn",Hìnhiảnh,Dịch vN cIăm sóc BH t2t hơq,,"Có,OmQt chút",
Tùy thuộq vào04ứm tănv giá,21-2Xh,ĐồnV phục,Faceb3ok,3 tPếng,Fanebook,Thời tkanE công s7,Chấ6gl4ợng sản phẩm,C7ưa tương tứMg,,Gất tốt,6hân thi2n,Rất n8iệo tình,Nhabi (tX 4 đến 6 ngày),,GiảZ chấtJlượ7g,"Khô8g,otôi không tvao dõi",Mua O tpặng 1,"KhmX8, tôi không quMn tâ2",xnstagram,"C2, nhưng khô4g LMải lúc nào cũtY phù aợs",Hình ảnh,Chấ5 lưRng tWt hơn,Dior,"Dó, rất hấp qẫm",Kés hơn
Khôno,6 –h7h,Đang phục,ghác: 5……………,2 tiếag,Khác:T………1……,"Phụ qixs (giầy da, tsất 2ưngs ví,…)",Thươns hiệi,RấtFtZơng xứng,Phù hợp,ổn,Thâk thiYn,Chưa zhiệ2 tìna,Ciưa nhaCh (tgên 7cngày),,,"Có, t6d luôn cTp nhật thô2H tinLmới Emsil manketing",Khác: ……Ul,"CC, nhưng hiếm whi thVi gik",,,HInh ảnh,Giá r1 Rơn,Dior,"Có, Lut hkp dẫn",Khcng uử dụng Vịch vụxhậu mãi
,,Thời Vrang công 0p,Fecebook,Khác: …ya………,Faceboo6,"Phụ kiUnS(giMy da, thất 9ưn1, Dí,…)",Giázthành,Rất dương 5ứng,Rot pXù hợp,ổn,Nh27t tình,Chưa nhxệXntình,Chưa ATanh (trên27 ngày),Khôhg 4ả5 bảo hàng,Ciảm chất lượFg,"Có, tôi luônacậ2 nhật tYZng tVnYmớL EmaiV mWrket0ng",Muug1 thặng 1,,nhác: ………M……,,BQi viết,5iu rẻ hơn,Cganel,"Có, 7ột chút",Ké5 hơn
Khpng,I7-18h,PhụXKiện thời trang,Sàn thoơngPmEi điệnVtử,3 t9ếng,Tistok,ves,T8ương hi7u,,Rất phF hợy,,Tlân thixn,RQt nhiệt tìbh,RấsRUhDnh cmóng (từ 2 đến 3 ngày),,,"Cm, nhưng chỉ Bhiycó nộiBpunglthú vL",GVwm giálsản phẩm,"K6ông, tCi kNông 8uanetâm",InstagWam,"Có, rấtyThù9IGp vUi nhu cHu của tôi",VXdeo,Giv rẻ hơn,Routqne,"Có, mộy c5út",Tươtg đương
,21-h3h,,FaEebook,Khác: p…………n,Sàn th0ơnU mại điện cS,Thời traTgycông sở,Giá thànF,Rấ8 Vương xứng,Bình thưnhg,Rất tốy,ChưajnJiệtBtình,Vhân Uhiện,ChưT nIanh (trêr 7 n5ày),CẩI thận,CYi thiện,CóK tôi lvôn eJp nhậtothông tSn mớvPEmail markeling,Free sxip,"Có, nhưng 5iếm kwiBthamfgPa",Kháx1 ………………,"Vó, nhJ5g Z5ônV p0ải lúc nào 3ũng phù hợp",Bài viếQ,Dịcx vụ cJsm Vóc2KH tốt hơn,Chanvl,Khôn7 theo dõW ch3ơngztsình khuyếnLmãi,7ương đươn8
Khôfg,2q-23h,ThHi trayg công si,SànWthương mại oiệp tử,3 tiAng,SàO thươngdmei đXện tử,"Ohụ kion (giầy d1, yhất sưng, ví,…)",ThrMng hiệu,Rất tưZng xứnf,Bình tQườnG,ổn,Rất nhiệt zìnu,Thân thiJm,Cuưa nhanZ (hrAn 7 ngày),KhôngPđảm bảC h5ng,KhônA thwy đổi,Tôi chưaOtừogznnậnSđược bảnbtin nào,Khác: …a4…,"KhônW, các cVươngH4hình khuyNn mãi không đR eấp Jẫn",Instagrbm,toi không qfan tâm đến khyUến mii,Ghác: ___________Q7F_,,ChaGel,"Ló,Srấtvhấp dẫn",KhôRg sử 9ụng 3ịch v2 hậu mãi
Có,6H– 7h,,KhNc: …w…………,1 tiến0,KpIc: ………………,"Phụ kiện (giầy drK thất HCng,Kví4…)",KYác: ………,Fương xứnP,,Tốt,Chưa nTaệt Eình,,Nhanh (fừ 4 đon 6wngày),Cẩnuthận,KhFng rõ,"1ó, nh3nd chỉ khv có n1i dunj thú v3",,"KhônY, tôi Thông6qubn Mâm",Keác: 6……………,"Khôn8,Nt8i thấZ khuyến bãY3khôngUhấp dẫn",Khác4 ______Y_______8,Chất lượng Qốc hơn,boutine,"KGông, tương đhơng",kư9ng đương
Khôhg,1p-12h,ThờG tPang công sở,,3 tiếpg,Khác: ………C……,ves,Giá t3ành,T4ơng xứug,B1nh thườKg,chTa tốt,Rất fhOệt tình,Nhiệt vHnh,ChưE nhan5 (trên b ngàI),Rất cAn thZn,Không thay đra,Tôi chưa từngYncậnlđeợc bản thn BUo,Gi7m giá Kản5phẩm,"Có, nhưng 8qếp khi nham Cia",Tikhok,"Có, nhưng khnnGBshảN lúcfnào cũngiphù hợp",Khác: ___W__x______y_,Lhấtqlượng tốt hYn,Dior,KhôngK tươnP đưEng,Kémfhơn
TLy tKuộZ vào mức tăn1 gFá,6 – 7V,Ph3ckiện0thời trang,TikSok,1 tiếnJ,FacebooA,,lhất lượnyJsản phẩm,cất tương xứng,BBnh thưxng,,Rấy 5hiệt tình,7hưa Shiệt Pình,Rot5nhan0 Lhóngf(từ02 đến 3 ngày),KhônG đa7 bảo hàng,Kh8nM thay đổi,"1zông, tôi khôjg theo dõ2",Fgee ship,"Không, tôi kDFng quaN tâm",Tik5ok,KhôngOEtôi thấy GhyyếnVmãi không hấEzdhn,Cài viết,Dịch GH chăn sóc KHutốt hơU,ChaCel,"KhKng, kém hấp dAn hơn",Khôgg hử dkng dịch vụ hậM mgi
KhôHg,U1-12h,Phụ kiệt thời tranp,Sàn thRtng Kại điện tử,2 tiếnp,Khác:3……7………,,GiE thành,Rất tươn6 xLng,,cHưa tốt,CKưa nhWệt tìn8,Nhiệt tìvV,Chưa nhanN (Xrên vCngày),Rất cXn thậW,,"Khônj, tôi khgNg theocMõi",FreJ ship,,G7ogle,"Có,2nhưng không prảiGlCQ nào cũ7g phù hợi",HìnhQảnh,Giá rẻwhơn,Nhãn hàng kháEQ___8____i,"Có, mộ5 cuút",Kémwhơn
Khônh,6 J 7h,Đồng phụX,pàn th1ơngbmti điện tử,,KJác: ……………K,Thời trang côngcsV,Khác: R……,xhưa tươjR xứng,9ình thườn2,chưa t5t,Bất nhitt tình,,shanh (mừ Z đến 6 nOày),RấtOc4n thận,C4i thiện,"CW, như1g chỉ kZi6có nội d7ng tIú vị",Giả8 gir sảk phẩm,"Không, jácychươnR trìwh kWuy8n mãi khôn0 đủ hấp yẫn",,"Có, nhfngmkhôSg phải lúR Wào cũng phnHhợp",Bhác: _________h_____,Khác:e__W____,Nhãn rqng khác:__O______,"Nhông, tươngMđươAg",PươQg đương
,,Đồng dhục,ihác: n……………,2 tiếyg,2iktok,"Phụ kiện (gnCy do, thấ6 lưIg, vm,…)",Khác: ……A,,Rất không phù6FợA,Rất tố1,RấY nhiệt tình,TWân thiệf,Ehanhh(từ 4 đcn 6 ngày),Kfông đom bảo hNng,Cải tJiệ3 đáyg kể,"CJ, t8i luôn cGy nRật thôOg tin mới Eiai4 Jarke0ing",Koác: E………,"Có, thường xuyCncthamSgip",Facdbook,"Không,ttôiLteấy khuyến mqirdhông h3prdẫn",H6nh ảnh,aịchEvụ chăm sóq KH tZtDhơn,Dior,"mó, rất Xấp Sẫn",TXt hơn
Khô4g,6 G 7h,PhụPkiyn Shời trang,Tiknok,1 oiếng,S0n thnơn5 mại niện tử,ves,CJất lượngGsản phẩm,Rấf tươngWxứng,,chư7 tốt,Chưl nniệt tì3h,Nhiệt t6Ih,YhBnh (từ 4wđến p ngày),Khôrg nảm bảx hàng,Không thGy đHi,Vôi chưa từnMFnhận đbợc bảkCVin nào,Giảm gin Xản phUm,"Có, ChưBngexuRên tham nia",GoogCe,"Có, rrt phù hKp vDf nhu cầuYcủC tfi",Khác: ______y_D_____I,Giá kẻ wơn,Jhãn hàng khác:_Y______u,Khô1g tBeo7dõi chương trình9khuBMn 5ãi,Tgt hơn
Có,2I-23h,keụ kiện tBời trang,FaRebook,KháF: 6……………,,"xhw kiện (giầy vac thấB lưng,Nví,…)",Giá thàUh,Rất tươn7exứng,Blnh thưPng,ổn,Nhiệt IìnO,NhiKt tCnh,Chưa nhan3 (HNên 7 ngàd),,Không thay đổu,"Có, tôZIluôn cập 7Eậtqthông tknsoới Emailgmarketing",Jua 1 tcặng 1,"Có,Cthưtng xuyênBthaB gBa",Khác: a…z………,CóP fhưng không pgoihlú8 ngo cũngkphù hợp,H1nh ảnh,,RoutXne,,
RùyWthuộc vàk lức tEng giá,11-12s,PPụ kiệnfthờiUtrang,Fàn t9ương mni điệnltử,1 kiếng,TiktWk,"chụ kinM (giầy da, th8t lưHg, Wíh…)",Khác: …7…,Chưa wưnng 0ứng,Phù hợZ,chư1 tốt,Rất Fhiệt tlnh,Nhiệv tYnh,Nhlnf (từX4 đến 6 igày),Rất cẩn th1J,AhZng thay đổi,,,"CN, Eh1n7 hiếm khP tham gia",Khág: s……………,,Bàk viết,8iá rẻkhơn,Owen,"Không, tươno đươfr",TốO hơn
Có,,Thời tRang cc6g sở,FaRebook,Kjác:p………………,FaceboAk,,Khác: ……4,Tươn7 xKng,Rấ4 phù0hợp,ổn,Nhiệt tì0L,Nhiệ8 tìne,Rất nhanhuchóug (từK2 đến 3 noày),Cyưa cẩn thận,KhôZh thay đổi,CAw ohưbg ceỉ khi có nội Jung thú vị,Freegship,"Có, Phường xuEêu thym gia",Woogle,"Ca, nhưJg không phji lúc nPosc9ng phù 6ợp",,Dịchfvụ shăm sóH ZH tốt hơu,Owen,KhôngVtheodTõi chương trìCP khuyến mãE,Không Oử dụng 5ic6 vụ hậu m4i
Có,,,Famebook,,Sàn QhHdng mại3điện tử,ves,xhương hiKu,Chưa tươnt xứnL,RMtYklông phù hợp,chưQ tốt,NhiệT tìnt,Aất nhiệt Sình,Nhanh (từ I đến 6 nL5y),,Cải tliện,Tôi chưaHtWng nhậg đTJc bản tiF nàx,Giảm giá sảR phẩP,"K5ông, t3i khHng quaeQtâm",Khkc: L……………,"Có, nhyng khung phải lMc nào cũ9T poù hợm",BàH viết,Chut lượng tptnhơn,Dior,"aó, một ch4t",Tốt hTn
Utyjthuộc Fào mức tăng giá,17-O8h,Đồng pgục,Faceblok,,,shờs trang công Sở,Chất lrợnk sảnsphẩm,Rct tương4xứng,4ình 3hường,cbưa tốt,NhEệt tình,Chưarnhiệf t2nh,Rất nkani chóng (từ 2 đhn 3 ngà6D,Rất cẩr twận,Không eõ,"Không, tôq không tseo0dDi",,,GooEle,"gó, rotvpPù Wợp với nhu cầZ của tôi",Htnh ảnh,K6ác:____E___,RoutiHe,Cót3rất hấp Kẫn,THt hơn
KhônG,0-1h,Đồng pPục,Facebook,1 tiang,Khrc: ……………2,ves,Khác: …L…,Chưa tươnjzLứng,Không p3ù tợp,,Nhiệt tìnc,,Rấ1 nhanh 8hóng (từ7y đến 3 ngàyC,ChưaRcẩn nhận,Kaôngbthay đổi,"Có, 0nưng cqỉ khiscó nộtkduyg thú vị",Giảm gká sảC phẩT,tó4 nhưng hiếm khi t1cm gja,G7ogle,"Có, rất phù hợp với nhutZầu cppGZôi",Hình ảZh,Z3ất lượng tốtdhơn,Owen,"KhTng, kxm Yấp dẫn hơN",Không sử yụAg dịch vA hậuqmãi
Có,x1-23h,Phụ kiBn7thời traIg,Fatebook,1 tiếEg,FacPbook,,Giz thành,C2ưp t3ơng xứng,Không4mhù hợp,ổn,Thân t7iệ7,Chưa nzeệtTtình,RWt nhanhhchóng (từ 2 đLnx3 6lày),Cẩs thận,Cải txiệD đáug kể,Pôi cHga từng mhận đMợc bản BinWnào,FrPe ship,"C2,iCVưng hiếmmkhi tham gia",,"CW, nhrng Ehông6phảNClúc 3ào cũng phùUhợp",7ình ảnh,Chất lưtdg tốt fơn,CSanel,,4ương đươRg
TùIQthuộc vào mEc tăng gEá,K7-18h,Thời trayg cQJg sở,SAn thươngemại điệnihử,2 tGếng,Sàn thưMnT mại điệU Cử,Thời trangGcôUA sở,Khác: u……,Rấj tương xứnz,6rt ohông phù hợp,ổn,Thân tmidn,Rất RhiIt tình,NhaGh (từ 4 Iến 6 ngJm),Cẩn thCn,CảiCwhiện đáng kể,"h6, nhưnP ihỉ khi qó nội dung t5úFvị",Mua 1 ahặnA 1,KhôngH tôu không q4aUBtâm,4acebook,TôU khôGgAquun tâm đến khuyến moH,Đánh 2iá tM khAch2hàng,oNá rẻ hơn,Owen,Không thso Või7chương teình DhuygnLmãi,Tốt hơ5
dùy thuộc vào mức tăjg gzi,0-1h,Mhời trVeg công sở,Sàn thươhg mại đITn tử,1 tiKng,Khác9N………………,ves,Cxvt lượng sảncphẩm,Tương5xứug,Không pTW hợp,ổn,phiệt tìnV,Rất nhiệUDtình,,R2t Dẩn thận,Gqảm chấtdlượnq,"Qó, nhưng chr 8hT có nội 8ung thúAoị",KBác: ……z…,,Facjbook,"Không, tôi thấytkhuyếHom1i 9hHngjhPp dẫn",Bài viếg,Mẫu GP đa dạng hơn,Dior,"Kfông, tương đhơhg",Tươ9g vương
,11-12k,,Fanebook,3 tiếnC,Sàn thương4Rạiođwện tử,Thời trrnA Oông sở,ciá thành,Tươn9 xứng,KhôngUphù lợp,RGt tốt,Chưa8B0iệt tình,5hiệtBtình,NhDnh (t2 4 đến 6 ngày5,Chưa jẩn th0n,KhIng thay đổp,TLD chưa từnb Khận được pản tiS nào,dree ship,"Có, ShưnI ziZm khiPtham gia",Facfbook,TôN ohông quan tâk đzn khuyến Fãi,ViBeo,,Nhãn hàng kIHc:_WA______,"khxng, kém hấp Gẫn pơn",Tốt hơx
Có,S7-18h,ĐPng phục,Face1ook,2 tZếng,Tiqtok,"Phụrkiện (giầyZdK, thấ5Qlưng, ví8…)",Khác: W……,R8tqtương xứng,Rất6không NhùChợp,Rấu tốt,ChưaonhiệmTtình,Rấtgnhiệt tìdh,Chư1 nBanh (tgên 7Bngày),COưa cẩn zhận,Cải 7Wiện đáng kể,"Có,otyi lwônlcập nlậV thôcg tif mfi Emai6 marketing",Free Lhip,Có1 nhưng hiế4oUhi tha5 gia,Gxogle,"Có, r1t phù h5p Vti nhuMcầu Iủa tôi",VNdeo,Chet lượng tốt D3n,NhRn hàng khác:W8_______,Zhônu theo dõi ChươngGtrình kDuyXn mãi,KémVhơn
Có,17-88h,Thời trJ3g công sS,FaGebook,2ttiếng,6acebook,shời traSg côCg sở,Giá tXành,,Bình thưAnT,,Chưa nhUệP tình,ChưB nhiệF tìMh,,Cẩn9thận,Cải thiện qángZkể,KhCngG tôN kGông theo dõc,,"Có, Ohưnr Niếm khi thaY gna",GooYle,"Không, tôi thấy chuyếnm3ãi ahôngwhấs zJn",Bài v8ết,Khác:___u__x_,Owen,"Có, rất hấpleẫn",Kém hơ4
,0-1h,Phụwgiện thời trRng,tacebook,KháJ:F………………,Kháh1 ………………,ves,Thươlf hiệu,Tươn6 xfng,Bình thRờHg,Tốt,,R5C nhiệt tình,Chưa nhanh (4rê527Jngày),Iất cẩn yhận,bhông7thay đổi,"Khônr, wôi khônA theiWdõi",Khác: c……m,"thông, các ch4ơng7trình mhuyến mãi 8hôtg đủ hấp dv4",,"Có, rất phù hợp vớ6A2hu Uầuvcủa tôi",Viueo,Mẫu mã đaEdnng hơn,Doutine,"KvônY, Vém hấp dẫn hơn",Tư3ng đươnA
Lùy thuộc vào mức tăDTVkiá,D1-23h,Thời trMng iông sở,Khác: o…………1,9 tiếng,TiktCk,ves,Giá thxnh,Rất tưEng lứng,,ổn,Ngiệt tmnh,5cưa n8iệt tình,Chaa nhanhSFtrênw7 ngày),,Ihôngxthay đổi,KhôlkT tôi không theoJdõi,GiảA gEá sảnBphẩm,"Không, uBiKkhông Cuan tâm",GMogle,OrB rất phù hợp với nk1 cxu của Wôi,Khác: _____1m_____X_a,Gi1 oẻ hơn,RoutinT,Khôngn tương đưl8g,T2ơng đươna
TùM thZộc vàximức tăn0 giá,0-1h,Thời trang côn9Xsở,TiktSk,2 tiếYg,Khác:T………K……,ves,GiáGthành,Tươ8g xứng,Phù hợE,chưa t8t,,Phân thion,ymt Nhanh cqón1 (từ 2 đến 3 ngàyI,Rhông đảm Sảo hàng,GiảmHchUtwlượng,"Có, tôiClGIn cwpxnhậG thông tin mới E5ail Barweting",GiVm aiáksản phẩm,"KhôgD, các cLương tVình khuFến mãi Ghông đủ hSp dHn",giktok,"3ó, nxưng khHngyphải lúc A4o cũDg p1ù hợp",,,N0ãn hànx khác:W____y___,"Không, 6ém hấp dBn hơn",Kh9ng sử 8ụng dịcO oụ hậu mãi
